Profile [m],Longitude [degrees_east],Latitude [degrees_north],Bed [m],Surface [m],Ice Thickness [m]
547409.25,-36.462086,69.41131,473.0,2866.0,2393.0
547509.1,-36.459553,69.41138,476.0,2866.0,2390.0
547609.0,-36.457024,69.411446,477.0,2866.0,2388.0
547708.9,-36.45449,69.41152,479.0,2865.0,2386.0
547808.75,-36.45196,69.41159,481.0,2865.0,2384.0
547908.56,-36.44943,69.41166,483.0,2865.0,2381.0
548008.44,-36.4469,69.411736,485.0,2864.0,2379.0
548108.3,-36.444366,69.411804,486.0,2864.0,2377.0
548208.2,-36.441837,69.41187,489.0,2864.0,2374.0
548308.06,-36.439304,69.41195,491.0,2863.0,2372.0
548407.94,-36.436775,69.41202,492.0,2863.0,2370.0
548507.75,-36.434242,69.41209,494.0,2862.0,2367.0
548607.6,-36.431713,69.412155,496.0,2862.0,2365.0
548707.5,-36.42918,69.41223,498.0,2862.0,2363.0
548807.4,-36.42665,69.4123,501.0,2862.0,2360.0
548907.25,-36.424118,69.41237,504.0,2861.0,2357.0
549007.1,-36.42159,69.412445,506.0,2861.0,2355.0
549107.0,-36.419056,69.41251,508.0,2861.0,2352.0
549206.8,-36.416527,69.41258,510.0,2860.0,2350.0
549306.7,-36.413994,69.41265,512.0,2860.0,2347.0
549406.56,-36.411465,69.41273,514.0,2860.0,2345.0
549506.44,-36.40893,69.412796,516.0,2859.0,2342.0
549606.3,-36.406403,69.412865,518.0,2859.0,2340.0
549706.2,-36.40387,69.41293,520.0,2858.0,2338.0
549806.0,-36.40134,69.41301,523.0,2859.0,2335.0
549905.9,-36.398808,69.41308,525.0,2858.0,2333.0
550005.75,-36.39628,69.41315,527.0,2858.0,2330.0
550105.6,-36.393745,69.413216,529.0,2858.0,2328.0
550205.5,-36.391212,69.413284,532.0,2858.0,2325.0
550305.4,-36.388683,69.41336,534.0,2857.0,2323.0
550405.25,-36.38615,69.41343,536.0,2857.0,2321.0
550505.06,-36.38362,69.4135,538.0,2857.0,2319.0
550604.94,-36.38109,69.41357,539.0,2856.0,2317.0
550704.8,-36.37856,69.413635,542.0,2856.0,2314.0
550804.7,-36.376026,69.41371,544.0,2856.0,2312.0
550904.56,-36.373493,69.41378,546.0,2856.0,2309.0
551004.44,-36.370964,69.41385,548.0,2856.0,2307.0
551104.3,-36.36843,69.41392,550.0,2856.0,2305.0
551204.1,-36.3659,69.41399,552.0,2856.0,2303.0
551304.0,-36.36337,69.414055,554.0,2856.0,2301.0
551403.9,-36.360836,69.41412,557.0,2855.0,2298.0
551503.75,-36.358307,69.4142,558.0,2855.0,2296.0
551603.6,-36.355774,69.41427,560.0,2855.0,2294.0
551703.5,-36.35324,69.41434,562.0,2854.0,2292.0
551803.3,-36.35071,69.414406,564.0,2854.0,2289.0
551903.2,-36.34818,69.414474,566.0,2854.0,2287.0
552003.06,-36.345646,69.41454,568.0,2853.0,2285.0
552102.94,-36.343117,69.41461,570.0,2854.0,2283.0
552202.8,-36.340584,69.41468,572.0,2853.0,2281.0
552302.7,-36.33805,69.41476,574.0,2853.0,2278.0
552402.56,-36.33552,69.414825,576.0,2852.0,2276.0
552502.4,-36.33299,69.414894,577.0,2852.0,2274.0
552602.25,-36.330456,69.41496,579.0,2851.0,2272.0
552702.1,-36.327927,69.41503,582.0,2851.0,2269.0
552802.0,-36.325394,69.4151,583.0,2851.0,2267.0
552901.9,-36.32286,69.41517,585.0,2850.0,2265.0
553001.75,-36.32033,69.41524,587.0,2850.0,2263.0
553101.56,-36.3178,69.415306,588.0,2850.0,2261.0
553201.44,-36.315266,69.415375,590.0,2849.0,2259.0
553301.3,-36.312737,69.41544,592.0,2849.0,2257.0
553401.2,-36.310204,69.41551,593.0,2848.0,2255.0
553501.06,-36.30767,69.41558,595.0,2849.0,2253.0
553600.94,-36.305138,69.41565,597.0,2848.0,2251.0
553700.8,-36.30261,69.41572,599.0,2848.0,2249.0
553800.6,-36.300076,69.41579,600.0,2847.0,2246.0
553900.5,-36.297543,69.415855,602.0,2847.0,2244.0
554000.4,-36.29501,69.415924,604.0,2846.0,2242.0
554100.25,-36.29248,69.41599,606.0,2847.0,2240.0
554200.1,-36.289948,69.41606,608.0,2846.0,2238.0
554300.0,-36.287415,69.41613,610.0,2846.0,2235.0
554399.8,-36.28488,69.4162,612.0,2846.0,2233.0
554499.7,-36.282352,69.41627,614.0,2845.0,2231.0
554599.56,-36.27982,69.416336,616.0,2845.0,2229.0
554699.44,-36.277287,69.416405,618.0,2845.0,2226.0
554799.3,-36.274754,69.41647,620.0,2845.0,2224.0
554899.2,-36.272224,69.41654,622.0,2845.0,2222.0
554999.06,-36.26969,69.41661,624.0,2845.0,2220.0
555098.9,-36.26716,69.41668,627.0,2845.0,2218.0
555198.75,-36.264626,69.41675,629.0,2845.0,2216.0
555298.6,-36.262093,69.41682,632.0,2845.0,2213.0
555398.5,-36.259563,69.416885,634.0,2846.0,2211.0
555498.4,-36.25703,69.416954,636.0,2846.0,2209.0
555598.25,-36.254498,69.41702,639.0,2846.0,2206.0
555698.1,-36.251965,69.41709,641.0,2846.0,2204.0
555797.94,-36.24943,69.41716,644.0,2846.0,2202.0
555897.8,-36.2469,69.41723,646.0,2846.0,2200.0
555997.7,-36.24437,69.4173,648.0,2846.0,2198.0
556097.56,-36.241837,69.417366,651.0,2847.0,2195.0
556197.44,-36.239304,69.41743,653.0,2847.0,2193.0
556297.3,-36.23677,69.417496,655.0,2847.0,2191.0
556397.1,-36.234238,69.417564,657.0,2847.0,2189.0
556497.0,-36.231705,69.41763,659.0,2847.0,2187.0
556596.9,-36.229176,69.4177,662.0,2846.0,2184.0
556696.75,-36.226643,69.41777,664.0,2846.0,2182.0
556796.6,-36.22411,69.41784,666.0,2846.0,2179.0
556896.5,-36.221577,69.41791,668.0,2846.0,2177.0
556996.4,-36.219044,69.41797,670.0,2846.0,2175.0
557096.2,-36.21651,69.41804,672.0,2845.0,2172.0
557196.06,-36.213978,69.418106,674.0,2845.0,2170.0
557295.94,-36.211445,69.418175,676.0,2845.0,2168.0
557395.8,-36.208916,69.41824,678.0,2844.0,2166.0
557495.7,-36.206383,69.41831,680.0,2844.0,2163.0
557595.56,-36.20385,69.41837,682.0,2843.0,2161.0
557695.4,-36.201317,69.41844,684.0,2843.0,2158.0
557795.25,-36.198784,69.41851,686.0,2842.0,2156.0
557895.1,-36.19625,69.41858,688.0,2842.0,2154.0
557995.0,-36.193718,69.41865,690.0,2841.0,2151.0
558094.9,-36.191185,69.41871,690.0,2840.0,2149.0
558194.75,-36.188652,69.41878,692.0,2839.0,2147.0
558294.6,-36.18612,69.418846,694.0,2839.0,2144.0
558394.44,-36.183586,69.418915,696.0,2838.0,2142.0
558494.3,-36.181053,69.41898,698.0,2838.0,2139.0
558594.2,-36.17852,69.419044,700.0,2836.0,2136.0
558694.06,-36.17599,69.41911,702.0,2836.0,2134.0
558793.94,-36.17346,69.41918,704.0,2836.0,2131.0
558893.8,-36.170925,69.41925,705.0,2835.0,2129.0
558993.6,-36.168392,69.41931,707.0,2834.0,2126.0
559093.5,-36.16586,69.41938,710.0,2834.0,2124.0
559193.4,-36.163326,69.41945,712.0,2833.0,2121.0
559293.25,-36.160793,69.41952,714.0,2833.0,2118.0
559393.1,-36.15826,69.41958,716.0,2832.0,2116.0
559493.0,-36.155727,69.41965,717.0,2831.0,2113.0
559592.9,-36.153194,69.419716,719.0,2830.0,2110.0
559692.7,-36.15066,69.419785,722.0,2830.0,2108.0
559792.56,-36.14813,69.419846,724.0,2829.0,2105.0
559892.44,-36.145596,69.419914,726.0,2829.0,2103.0
559992.3,-36.143063,69.41998,728.0,2828.0,2100.0
560092.2,-36.14053,69.420044,730.0,2828.0,2097.0
560192.06,-36.137997,69.42011,733.0,2828.0,2094.0
560291.94,-36.135464,69.42018,736.0,2827.0,2091.0
560391.75,-36.13293,69.42024,738.0,2827.0,2089.0
560491.6,-36.130398,69.42031,741.0,2827.0,2086.0
560591.5,-36.127865,69.42038,743.0,2826.0,2082.0
560691.4,-36.12533,69.42044,745.0,2826.0,2080.0
560791.25,-36.1228,69.42051,748.0,2826.0,2077.0
560891.1,-36.120262,69.42058,751.0,2825.0,2074.0
560990.94,-36.11773,69.42064,753.0,2825.0,2072.0
561090.8,-36.115196,69.42071,755.0,2825.0,2069.0
561190.7,-36.112663,69.42078,758.0,2824.0,2066.0
561290.56,-36.11013,69.42084,760.0,2823.0,2063.0
561390.44,-36.107597,69.420906,762.0,2822.0,2060.0
561490.3,-36.105064,69.420975,765.0,2822.0,2057.0
561590.2,-36.10253,69.421036,768.0,2822.0,2053.0
561690.0,-36.1,69.421104,770.0,2821.0,2050.0
561789.9,-36.097466,69.421165,772.0,2820.0,2047.0
561889.75,-36.094933,69.421234,775.0,2819.0,2044.0
561989.6,-36.0924,69.4213,777.0,2818.0,2041.0
562089.5,-36.089867,69.421364,779.0,2817.0,2038.0
562189.4,-36.08733,69.42143,781.0,2817.0,2035.0
562289.2,-36.084797,69.42149,784.0,2816.0,2032.0
562389.06,-36.082264,69.42156,787.0,2816.0,2029.0
562488.94,-36.07973,69.42163,789.0,2815.0,2026.0
562588.8,-36.077198,69.42169,791.0,2814.0,2023.0
562688.7,-36.074665,69.42176,793.0,2813.0,2019.0
562788.56,-36.072132,69.42182,796.0,2813.0,2016.0
562888.44,-36.0696,69.42189,799.0,2812.0,2013.0
562988.25,-36.067062,69.42195,801.0,2811.0,2009.0
563088.1,-36.06453,69.42202,804.0,2810.0,2006.0
563188.0,-36.061996,69.42208,807.0,2809.0,2002.0
563287.9,-36.059464,69.42215,809.0,2809.0,1999.0
563387.75,-36.05693,69.42222,812.0,2809.0,1996.0
563487.6,-36.054398,69.42228,816.0,2808.0,1992.0
563587.44,-36.051865,69.42235,818.0,2807.0,1988.0
563687.3,-36.049328,69.42241,821.0,2807.0,1985.0
563787.2,-36.046795,69.42248,824.0,2806.0,1982.0
563887.06,-36.044262,69.42254,827.0,2805.0,1978.0
563986.94,-36.04173,69.42261,830.0,2804.0,1974.0
564086.8,-36.039196,69.42267,833.0,2804.0,1970.0
564186.7,-36.036663,69.42274,837.0,2804.0,1967.0
564286.5,-36.034126,69.4228,840.0,2803.0,1963.0
564386.4,-36.031593,69.42286,844.0,2804.0,1959.0
564486.25,-36.02906,69.42293,848.0,2804.0,1956.0
564586.1,-36.026527,69.42299,851.0,2803.0,1952.0
564686.0,-36.02399,69.42306,854.0,2803.0,1948.0
564785.9,-36.021458,69.42312,858.0,2803.0,1945.0
564885.75,-36.018925,69.42319,861.0,2803.0,1941.0
564985.56,-36.01639,69.42325,865.0,2802.0,1937.0
565085.44,-36.01386,69.42332,868.0,2802.0,1934.0
565185.3,-36.011322,69.42338,872.0,2802.0,1930.0
565285.2,-36.00879,69.42345,876.0,2802.0,1926.0
565385.06,-36.006256,69.42351,880.0,2803.0,1922.0
565484.94,-36.003723,69.42357,883.0,2802.0,1918.0
565584.75,-36.001186,69.42364,887.0,2802.0,1915.0
565684.6,-35.998653,69.4237,891.0,2803.0,1911.0
565784.5,-35.99612,69.42377,895.0,2803.0,1907.0
565884.4,-35.993587,69.42383,899.0,2803.0,1904.0
565984.25,-35.99105,69.42389,903.0,2803.0,1899.0
566084.1,-35.988518,69.42396,907.0,2803.0,1895.0
566184.0,-35.985985,69.42402,911.0,2803.0,1891.0
566283.8,-35.98345,69.42409,915.0,2802.0,1887.0
566383.7,-35.980915,69.42415,918.0,2802.0,1884.0
566483.56,-35.978382,69.42421,921.0,2802.0,1880.0
566583.44,-35.97585,69.42428,925.0,2802.0,1876.0
566683.3,-35.973312,69.42434,929.0,2802.0,1872.0
566783.2,-35.97078,69.4244,933.0,2801.0,1868.0
566883.0,-35.968246,69.42447,937.0,2800.0,1863.0
566982.9,-35.96571,69.42453,940.0,2800.0,1859.0
567082.75,-35.963177,69.42459,944.0,2799.0,1854.0
567182.6,-35.960644,69.42466,947.0,2798.0,1850.0
567282.5,-35.95811,69.42472,950.0,2797.0,1846.0
567382.4,-35.955574,69.42478,954.0,2796.0,1842.0
567482.25,-35.95304,69.42485,957.0,2796.0,1838.0
567582.06,-35.95051,69.42491,960.0,2795.0,1834.0
567681.94,-35.94797,69.42497,965.0,2794.0,1829.0
567781.8,-35.94544,69.42504,968.0,2793.0,1824.0
567881.7,-35.942905,69.4251,973.0,2792.0,1819.0
567981.56,-35.94037,69.42516,977.0,2792.0,1814.0
568081.44,-35.937836,69.425224,981.0,2790.0,1809.0
568181.25,-35.9353,69.42529,984.0,2789.0,1804.0
568281.1,-35.932766,69.425354,989.0,2789.0,1800.0
568381.0,-35.930233,69.425415,992.0,2788.0,1795.0
568480.9,-35.927696,69.42548,997.0,2787.0,1790.0
568580.75,-35.925163,69.425545,1003.0,2787.0,1784.0
568680.6,-35.92263,69.425606,1008.0,2787.0,1778.0
568780.5,-35.920094,69.42567,1013.0,2786.0,1773.0
568880.3,-35.91756,69.425735,1017.0,2785.0,1768.0
568980.2,-35.915024,69.4258,1022.0,2785.0,1763.0
569080.06,-35.91249,69.42586,1026.0,2785.0,1758.0
569179.94,-35.909958,69.42592,1030.0,2785.0,1754.0
569279.8,-35.90742,69.42598,1034.0,2784.0,1750.0
569379.7,-35.90489,69.42605,1038.0,2784.0,1745.0
569479.56,-35.90235,69.42611,1043.0,2783.0,1740.0
569579.4,-35.89982,69.42617,1047.0,2783.0,1735.0
569679.25,-35.897285,69.42623,1052.0,2783.0,1730.0
569779.1,-35.89475,69.42629,1056.0,2782.0,1726.0
569879.0,-35.892216,69.42636,1059.0,2781.0,1722.0
569978.9,-35.88968,69.42642,1062.0,2781.0,1719.0
570078.75,-35.887146,69.42648,1065.0,2781.0,1715.0
570178.56,-35.88461,69.426544,1069.0,2781.0,1712.0
570278.44,-35.882076,69.426605,1072.0,2781.0,1709.0
570378.3,-35.879543,69.426674,1069.0,2781.0,1711.0
570478.2,-35.877007,69.426735,1065.0,2780.0,1715.0
570578.06,-35.874474,69.426796,1062.0,2780.0,1718.0
570677.94,-35.871937,69.42686,1056.0,2778.0,1721.0
570777.8,-35.869404,69.42692,1049.0,2774.0,1725.0
570877.6,-35.866867,69.42698,1044.0,2773.0,1728.0
570977.5,-35.864334,69.42704,1039.0,2771.0,1732.0
571077.4,-35.861797,69.42711,1034.0,2770.0,1735.0
571177.25,-35.859264,69.42717,1029.0,2769.0,1739.0
571277.1,-35.856728,69.42723,1021.0,2767.0,1746.0
571377.0,-35.854195,69.42729,1011.0,2766.0,1755.0
571476.8,-35.851658,69.42735,1002.0,2765.0,1763.0
571576.7,-35.849125,69.427414,993.0,2763.0,1770.0
571676.56,-35.84659,69.427475,983.0,2762.0,1778.0
571776.44,-35.844055,69.427536,975.0,2761.0,1785.0
571876.3,-35.84152,69.4276,968.0,2760.0,1792.0
571976.2,-35.838985,69.42766,960.0,2759.0,1798.0
572076.06,-35.83645,69.42773,953.0,2758.0,1805.0
572175.9,-35.833916,69.42779,946.0,2757.0,1811.0
572275.75,-35.83138,69.42785,939.0,2756.0,1816.0
572375.6,-35.828846,69.42791,933.0,2756.0,1822.0
572475.5,-35.82631,69.42797,928.0,2755.0,1827.0
572575.4,-35.823776,69.42803,922.0,2754.0,1832.0
572675.25,-35.82124,69.42809,915.0,2753.0,1837.0
572775.1,-35.818703,69.428154,910.0,2753.0,1843.0
572874.94,-35.81617,69.428215,905.0,2753.0,1847.0
572974.8,-35.813633,69.428276,900.0,2753.0,1852.0
573074.7,-35.8111,69.42834,896.0,2752.0,1856.0
573174.56,-35.808563,69.4284,892.0,2752.0,1860.0
573274.44,-35.80603,69.42846,888.0,2752.0,1864.0
573374.3,-35.803493,69.42852,884.0,2752.0,1867.0
573474.1,-35.80096,69.42858,880.0,2752.0,1871.0
573574.0,-35.798424,69.42864,877.0,2751.0,1874.0
573673.9,-35.795887,69.4287,874.0,2751.0,1877.0
573773.75,-35.793354,69.428764,871.0,2751.0,1880.0
573873.6,-35.790817,69.428825,868.0,2750.0,1882.0
573973.5,-35.788284,69.42889,866.0,2751.0,1884.0
574073.4,-35.785748,69.42895,863.0,2750.0,1887.0
574173.2,-35.78321,69.42901,860.0,2749.0,1889.0
574273.06,-35.780678,69.42907,857.0,2749.0,1891.0
574372.94,-35.77814,69.42913,855.0,2749.0,1893.0
574472.8,-35.775608,69.42919,853.0,2748.0,1895.0
574572.7,-35.77307,69.42925,851.0,2748.0,1896.0
574672.56,-35.770535,69.42931,849.0,2747.0,1898.0
574772.4,-35.768,69.429375,846.0,2746.0,1900.0
574872.25,-35.765465,69.429436,845.0,2746.0,1901.0
574972.1,-35.762928,69.4295,842.0,2745.0,1903.0
575072.0,-35.760395,69.42955,840.0,2744.0,1904.0
575171.9,-35.75786,69.42961,838.0,2744.0,1905.0
575271.75,-35.755325,69.42967,837.0,2744.0,1906.0
575371.6,-35.75279,69.42973,835.0,2744.0,1908.0
575471.44,-35.75025,69.429794,834.0,2743.0,1909.0
575571.3,-35.74772,69.429855,832.0,2742.0,1910.0
575671.2,-35.745182,69.42992,830.0,2742.0,1911.0
575771.06,-35.742645,69.42998,829.0,2742.0,1912.0
575870.94,-35.740112,69.43004,828.0,2741.0,1913.0
575970.8,-35.737576,69.43009,826.0,2741.0,1914.0
576070.6,-35.73504,69.43015,825.0,2740.0,1915.0
576170.5,-35.732502,69.430214,823.0,2740.0,1916.0
576270.4,-35.72997,69.430275,822.0,2739.0,1917.0
576370.25,-35.727432,69.430336,821.0,2739.0,1917.0
576470.1,-35.724895,69.4304,820.0,2739.0,1918.0
576570.0,-35.722363,69.43046,819.0,2739.0,1919.0
576669.9,-35.719826,69.43051,818.0,2738.0,1919.0
576769.7,-35.71729,69.43057,817.0,2738.0,1920.0
576869.56,-35.714756,69.43063,816.0,2738.0,1921.0
576969.44,-35.71222,69.430695,815.0,2737.0,1921.0
577069.3,-35.709682,69.430756,815.0,2737.0,1922.0
577169.2,-35.707146,69.43082,813.0,2737.0,1923.0
577269.06,-35.704613,69.43087,812.0,2737.0,1924.0
577368.94,-35.702076,69.43093,812.0,2737.0,1924.0
577468.75,-35.69954,69.43099,812.0,2737.0,1924.0
577568.6,-35.697006,69.43105,810.0,2736.0,1925.0
577668.5,-35.69447,69.431114,809.0,2736.0,1926.0
577768.4,-35.691933,69.43117,809.0,2736.0,1926.0
577868.25,-35.689396,69.43123,808.0,2736.0,1927.0
577968.1,-35.686863,69.43129,808.0,2736.0,1927.0
578067.94,-35.684326,69.43135,806.0,2735.0,1928.0
578167.8,-35.68179,69.431404,805.0,2735.0,1929.0
578267.7,-35.679253,69.431465,805.0,2735.0,1929.0
578367.56,-35.676716,69.431526,804.0,2734.0,1930.0
578467.44,-35.674183,69.43159,803.0,2734.0,1931.0
578567.3,-35.671646,69.43164,803.0,2734.0,1931.0
578667.2,-35.66911,69.4317,802.0,2734.0,1931.0
578767.0,-35.666573,69.43176,801.0,2734.0,1932.0
578866.9,-35.66404,69.43182,801.0,2734.0,1932.0
578966.75,-35.661503,69.43188,801.0,2733.0,1932.0
579066.6,-35.658966,69.43194,799.0,2733.0,1933.0
579166.5,-35.65643,69.432,799.0,2733.0,1933.0
579266.4,-35.653893,69.43205,798.0,2733.0,1934.0
579366.2,-35.65136,69.43211,798.0,2733.0,1934.0
579466.06,-35.648823,69.432175,798.0,2732.0,1934.0
579565.94,-35.646286,69.432236,797.0,2732.0,1935.0
579665.8,-35.64375,69.43229,797.0,2732.0,1935.0
579765.7,-35.641212,69.43235,796.0,2732.0,1935.0
579865.56,-35.638676,69.43241,796.0,2732.0,1935.0
579965.44,-35.636143,69.432465,796.0,2732.0,1935.0
580065.25,-35.633606,69.432526,795.0,2731.0,1936.0
580165.1,-35.63107,69.43259,794.0,2731.0,1936.0
580265.0,-35.628532,69.43264,794.0,2731.0,1936.0
580364.9,-35.625996,69.4327,794.0,2730.0,1936.0
580464.75,-35.62346,69.43276,792.0,2729.0,1937.0
580564.6,-35.620926,69.432816,793.0,2730.0,1936.0
580664.44,-35.61839,69.43288,792.0,2729.0,1936.0
580764.3,-35.615852,69.43293,792.0,2729.0,1936.0
580864.2,-35.613316,69.43299,792.0,2728.0,1936.0
580964.06,-35.61078,69.43305,792.0,2728.0,1936.0
581063.94,-35.608242,69.433105,791.0,2728.0,1936.0
581163.8,-35.605705,69.43317,791.0,2727.0,1936.0
581263.7,-35.60317,69.43322,791.0,2726.0,1935.0
581363.5,-35.600636,69.43328,790.0,2726.0,1935.0
581463.4,-35.5981,69.43334,790.0,2726.0,1935.0
581563.25,-35.595562,69.433395,790.0,2725.0,1935.0
581663.1,-35.593025,69.43346,789.0,2725.0,1935.0
581763.0,-35.59049,69.43351,789.0,2724.0,1935.0
581862.9,-35.58795,69.43357,789.0,2723.0,1934.0
581962.75,-35.585415,69.43363,789.0,2723.0,1933.0
582062.56,-35.58288,69.433685,788.0,2722.0,1933.0
582162.44,-35.58034,69.43375,788.0,2721.0,1933.0
582262.3,-35.577805,69.4338,787.0,2721.0,1933.0
582362.2,-35.575268,69.43386,787.0,2720.0,1932.0
582462.06,-35.572735,69.433914,787.0,2719.0,1932.0
582561.94,-35.570198,69.433975,786.0,2718.0,1931.0
582661.75,-35.56766,69.43403,786.0,2717.0,1931.0
582761.6,-35.565125,69.43409,786.0,2717.0,1930.0
582861.5,-35.562588,69.43414,785.0,2716.0,1930.0
582961.4,-35.56005,69.434204,785.0,2715.0,1930.0
583061.25,-35.557514,69.43426,785.0,2714.0,1929.0
583161.1,-35.554977,69.43432,784.0,2713.0,1928.0
583261.0,-35.55244,69.43437,784.0,2712.0,1928.0
583360.8,-35.549904,69.43443,783.0,2711.0,1927.0
583460.7,-35.547367,69.43449,783.0,2710.0,1927.0
583560.56,-35.54483,69.43455,784.0,2710.0,1926.0
583660.44,-35.542294,69.4346,783.0,2709.0,1925.0
583760.3,-35.539757,69.43466,783.0,2708.0,1924.0
583860.2,-35.53722,69.434715,784.0,2707.0,1923.0
583960.0,-35.534683,69.43478,783.0,2706.0,1923.0
584059.9,-35.532146,69.43483,783.0,2705.0,1922.0
584159.75,-35.52961,69.43489,784.0,2705.0,1921.0
584259.6,-35.527073,69.434944,784.0,2705.0,1920.0
584359.5,-35.524536,69.435005,784.0,2704.0,1919.0
584459.4,-35.522,69.43506,784.0,2704.0,1919.0
584559.25,-35.519463,69.43511,785.0,2703.0,1918.0
584659.06,-35.516926,69.43517,785.0,2702.0,1917.0
584758.94,-35.51439,69.43523,785.0,2702.0,1916.0
584858.8,-35.511852,69.43529,786.0,2701.0,1915.0
584958.7,-35.509315,69.43534,786.0,2701.0,1914.0
585058.56,-35.50678,69.4354,786.0,2700.0,1913.0
585158.44,-35.504242,69.435455,787.0,2699.0,1912.0
585258.25,-35.501705,69.43551,787.0,2699.0,1911.0
585358.1,-35.49917,69.43557,787.0,2698.0,1910.0
585458.0,-35.49663,69.43562,788.0,2698.0,1909.0
585557.9,-35.494095,69.43568,788.0,2697.0,1908.0
585657.75,-35.491558,69.43574,789.0,2697.0,1907.0
585757.6,-35.48902,69.43579,789.0,2696.0,1906.0
585857.5,-35.486485,69.43585,790.0,2695.0,1905.0
585957.3,-35.483948,69.435905,789.0,2694.0,1905.0
586057.2,-35.48141,69.43596,789.0,2693.0,1904.0
586157.06,-35.478874,69.43602,789.0,2692.0,1903.0
586256.94,-35.476337,69.43607,790.0,2692.0,1901.0
586356.8,-35.473797,69.43613,790.0,2691.0,1900.0
586456.7,-35.47126,69.43619,790.0,2690.0,1900.0
586556.56,-35.468723,69.43624,790.0,2688.0,1898.0
586656.4,-35.466187,69.436295,790.0,2688.0,1897.0
586756.25,-35.46365,69.436356,790.0,2687.0,1896.0
586856.1,-35.461113,69.43641,790.0,2686.0,1895.0
586956.0,-35.458576,69.43646,790.0,2685.0,1895.0
587055.9,-35.45604,69.43652,790.0,2684.0,1894.0
587155.75,-35.453503,69.43658,790.0,2683.0,1893.0
587255.56,-35.450966,69.43663,791.0,2682.0,1891.0
587355.44,-35.44843,69.43668,790.0,2681.0,1890.0
587455.3,-35.44589,69.436745,791.0,2680.0,1889.0
587555.2,-35.44335,69.4368,791.0,2680.0,1888.0
587655.06,-35.440815,69.43685,791.0,2679.0,1887.0
587754.94,-35.43828,69.436905,791.0,2678.0,1886.0
587854.8,-35.43574,69.436966,792.0,2678.0,1885.0
587954.6,-35.433205,69.43702,792.0,2677.0,1885.0
588054.5,-35.430668,69.43707,792.0,2676.0,1884.0
588154.4,-35.428127,69.437126,792.0,2675.0,1883.0
588254.25,-35.42559,69.43719,793.0,2675.0,1881.0
588354.1,-35.423054,69.43724,793.0,2674.0,1880.0
588454.0,-35.420517,69.437294,794.0,2674.0,1880.0
588553.8,-35.41798,69.43735,794.0,2673.0,1878.0
588653.7,-35.415443,69.43741,795.0,2673.0,1877.0
588753.56,-35.412907,69.43746,795.0,2672.0,1877.0
588853.44,-35.410366,69.437515,796.0,2672.0,1875.0
588953.3,-35.40783,69.43757,797.0,2671.0,1874.0
589053.2,-35.405293,69.43762,798.0,2671.0,1873.0
589153.06,-35.402756,69.43768,799.0,2671.0,1872.0
589252.9,-35.40022,69.43774,799.0,2671.0,1871.0
589352.75,-35.397682,69.43779,800.0,2671.0,1870.0
589452.6,-35.39514,69.43784,801.0,2670.0,1869.0
589552.5,-35.392605,69.4379,801.0,2670.0,1868.0
589652.4,-35.390068,69.43796,803.0,2670.0,1867.0
589752.25,-35.38753,69.43801,804.0,2670.0,1866.0
589852.06,-35.384995,69.438065,805.0,2670.0,1865.0
589951.94,-35.382454,69.43812,805.0,2670.0,1864.0
590051.8,-35.379917,69.43817,806.0,2669.0,1863.0
590151.7,-35.37738,69.438225,807.0,2669.0,1862.0
590251.56,-35.374844,69.43828,808.0,2669.0,1860.0
590351.44,-35.372303,69.43834,809.0,2668.0,1859.0
590451.3,-35.369766,69.43839,809.0,2669.0,1859.0
590551.1,-35.36723,69.438446,810.0,2668.0,1857.0
590651.0,-35.364693,69.4385,811.0,2668.0,1856.0
590750.9,-35.362156,69.43855,813.0,2668.0,1855.0
590850.75,-35.359615,69.43861,813.0,2668.0,1854.0
590950.6,-35.35708,69.43866,813.0,2667.0,1853.0
591050.5,-35.35454,69.43871,814.0,2667.0,1852.0
591150.4,-35.352005,69.43877,815.0,2666.0,1851.0
591250.2,-35.349464,69.43882,816.0,2666.0,1850.0
591350.06,-35.346928,69.43888,816.0,2666.0,1849.0
591449.94,-35.34439,69.438934,817.0,2665.0,1848.0
591549.8,-35.341854,69.43899,817.0,2664.0,1846.0
591649.7,-35.339314,69.43904,817.0,2664.0,1846.0
591749.56,-35.336777,69.439095,817.0,2663.0,1845.0
591849.4,-35.33424,69.43915,817.0,2662.0,1845.0
591949.25,-35.3317,69.4392,817.0,2661.0,1843.0
592049.1,-35.329163,69.439255,817.0,2660.0,1843.0
592149.0,-35.326626,69.43931,817.0,2659.0,1842.0
592248.9,-35.32409,69.43936,817.0,2658.0,1841.0
592348.75,-35.32155,69.439415,817.0,2657.0,1840.0
592448.6,-35.31901,69.43947,817.0,2656.0,1839.0
592548.44,-35.316475,69.43952,816.0,2655.0,1838.0
592648.3,-35.313934,69.439575,815.0,2653.0,1837.0
592748.2,-35.311398,69.43963,815.0,2652.0,1837.0
592848.06,-35.30886,69.43968,815.0,2651.0,1836.0
592947.94,-35.306324,69.439735,815.0,2650.0,1835.0
593047.8,-35.303783,69.43979,815.0,2649.0,1834.0
593147.6,-35.301247,69.43984,814.0,2648.0,1833.0
593247.5,-35.29871,69.439896,814.0,2647.0,1832.0
593347.4,-35.29617,69.43995,814.0,2647.0,1832.0
593447.25,-35.293633,69.44,815.0,2646.0,1830.0
593547.1,-35.291096,69.440056,815.0,2646.0,1830.0
593647.0,-35.288555,69.44011,816.0,2645.0,1828.0
